,review_text,review_score
1150069,payday 2. great game anyone fps games. want rob bank private security warehouse infiltrate national gallery art feel sweat running masked face friends game . game amazing many ways teamwork ai mechanics etc. game definite 100/100. must say great product 505 games.,1
5058066, fire 'l thinking mega-man ' noticably different. anime-heavy characters much fast-paced mega-man different attacking mechanic. boss fights colorful character unique personality. rpg elements leveling via experience equipping items different combat effects unlockable skills assign four crafting new items equip.,1
5827856, ' played borderlands 2 waiting use doubts borderlands series purchasing games steam' summer sale 2013 fun playing. story pretty solid lots action.,1
1672779, bought game early 2014 played 67 mins day. simply dont like game. steam may get refund piece ,-1
1577680,one best rpg games ever played. bad buggy.,1
6050712,drink vodka play dotka anywhere,1
5119604,undertale game makes love papyrus respect comic sans slightly terrified awe. top ' game addresses apathy morality rpgs. top ' well-written story populated rounded characters goals drive organically. top ' funny romp subversive jokes come steady rate one sensible chuckle minute. top ' fun rpg plays interesting mechanics explores formula fullest. top ' game many many secrets. ' smart game gets head knows ' likely . cannot recommend enough.,1
5894662, zachtronics games goal find solution solution many puzzle games massive range solution efficiencies attests . going back significantly beating previous solution wonderful feeling.,1
4859999,best best ,1
1578998, game ing awesome. mods ing awesome-er,1
1647202,eveything superb game script characters graphics... lot fun especially metal fan guess anyone sense humour enjoy jokes. brutal ,1
611879, awesome multiplayer knew awesome game 1.69. ' miss game please add cuz want multiplayer many people possible ' almost always online ,1
2188409, give game 10 mlg 360 scopes/10 faze fanboy. game 2spooky4me flashy colours sobrave like wut m8 beat game....,1
5012600, played projector full surround amazed art direction music. variety ocean life depicted great avid scuba diver really hit spot. short sweet well worth price would recommend anyone wanting nice relaxing game.,1
5625589,good multi-player syncs mobile.,1
2398969,get ,1
1587259,10/10 soundtrack boss design good story bleh compared falcom games ' expect much older jrpg,1
3698256, port 2008 ps3-exclusive best gaming release 2014. hope franchise awakens pc sega finally reach audience meant .,1
4859017,shut buy game. ' ever fan sysyphean torment game . best aspects prequels tidbits added make positively delicious mix. review largely unneccesary game go history.,1
3492647, someone else said review lazy port. ' agree . seems like little effort used creating version. wish could actually play reboot version bug windows linux versions preventing even started game mode. bug forums months patches attempt fix . stay away seems like real support effort title.,-1
3535960, game gold. ' one games play life ' complete. buy . o_o regret .. literally flaw. ' masterpiece. game brings back really good gaming feeling playing previous mgs games. simply amazing 10/10,1
710182,get . . considering buying game get . game extremely addicting fun probably ruin social life especially play people know. definitely worth every penny . even alien space dont like still refund .,1
191151,boring piece garbage,-1
48589, would recommend get group together game active weekends fun get match community though small. bewarned though servers still game longer updated bugs also roster characters unique limited overall group 4-10 people ' mind waiting ques game still ton fun.,1
